,TOTAL,WHITE,BLACK,AK_NH,ASIAN_NH,PI_NH,OTHER_NH,MIX_NH,HISP_ALL,WHITE_H,BLACK_H,AK_H,ASIAN_H,PI_H,OTHER_H,MIX_H,NAME,county,state,tract,county_map,AK,API,OTHER_MIX,HISP,AK_PER,API_PER,BLACK_PER,HISP_PER,OTHER_MIX_PER,WHITE_PER,MAX_ETH_PER,MAX_ETH,Above 70,Above 80,Above 90
62,5554.0,5103.0,154.0,0.0,126.0,0.0,0.0,0.0,171.0,102.0,6.0,0.0,0.0,0.0,63.0,0.0,"Census Tract 604, Suffolk County, Massachusetts",025,25,060400,"Suffolk County, Massachusetts",0.0,126.0,0.0,171.0,0.0,0.022686352178610012,0.02772776377385668,0.030788620813827872,0.0,0.9187972632337055,0.9187972632337055,WHITE_PER,1,1,1
63,4136.0,3832.0,25.0,0.0,106.0,0.0,0.0,34.0,139.0,41.0,0.0,0.0,0.0,0.0,98.0,0.0,"Census Tract 605.01, Suffolk County, Massachusetts",025,25,060501,"Suffolk County, Massachusetts",0.0,106.0,34.0,139.0,0.0,0.02562862669245648,0.0060444874274661504,0.0336073500967118,0.008220502901353965,0.9264990328820116,0.9264990328820116,WHITE_PER,1,1,1
64,2891.0,2405.0,31.0,0.0,319.0,0.0,0.0,49.0,87.0,75.0,0.0,0.0,0.0,0.0,1.0,11.0,"Census Tract 606, Suffolk County, Massachusetts",025,25,060600,"Suffolk County, Massachusetts",0.0,319.0,49.0,87.0,0.0,0.11034244206157039,0.010722933241093047,0.030093393289519196,0.01694915254237288,0.8318920788654445,0.8318920788654445,WHITE_PER,1,1,0
65,2563.0,446.0,792.0,0.0,238.0,0.0,27.0,127.0,933.0,271.0,47.0,0.0,0.0,0.0,496.0,119.0,"Census Tract 607, Suffolk County, Massachusetts",025,25,060700,"Suffolk County, Massachusetts",0.0,238.0,154.0,933.0,0.0,0.09285992976980101,0.3090128755364807,0.36402653140850566,0.060085836909871244,0.1740148263753414,0.36402653140850566,HISP_PER,0,0,0
66,4461.0,3738.0,5.0,44.0,298.0,0.0,0.0,96.0,280.0,114.0,0.0,0.0,0.0,0.0,166.0,0.0,"Census Tract 608, Suffolk County, Massachusetts",025,25,060800,"Suffolk County, Massachusetts",44.0,298.0,96.0,280.0,0.009863259358888142,0.06680116565792424,0.0011208249271463797,0.06276619592019726,0.02151983860121049,0.8379287155346334,0.8379287155346334,WHITE_PER,1,1,0
67,3138.0,1301.0,513.0,0.0,161.0,0.0,63.0,98.0,1002.0,508.0,143.0,0.0,0.0,0.0,343.0,8.0,"Census Tract 610, Suffolk County, Massachusetts",025,25,061000,"Suffolk County, Massachusetts",0.0,161.0,161.0,1002.0,0.0,0.05130656469088592,0.16347992351816443,0.3193116634799235,0.05130656469088592,0.4145952836201402,0.4145952836201402,WHITE_PER,0,0,0
68,2211.0,369.0,449.0,0.0,405.0,0.0,5.0,38.0,945.0,481.0,88.0,0.0,0.0,0.0,359.0,17.0,"Census Tract 611.01, Suffolk County, Massachusetts",025,25,061101,"Suffolk County, Massachusetts",0.0,405.0,43.0,945.0,0.0,0.18317503392130258,0.20307553143374038,0.42740841248303935,0.019448213478064226,0.16689280868385345,0.42740841248303935,HISP_PER,0,0,0
69,3901.0,3455.0,53.0,1.0,157.0,0.0,0.0,83.0,152.0,151.0,0.0,0.0,0.0,0.0,0.0,1.0,"Census Tract 612, Suffolk County, Massachusetts",025,25,061200,"Suffolk County, Massachusetts",1.0,157.0,83.0,152.0,0.0002563445270443476,0.040246090745962575,0.013586259933350423,0.03896436811074083,0.02127659574468085,0.885670340938221,0.885670340938221,WHITE_PER,1,1,0
70,6212.0,3537.0,133.0,0.0,1901.0,0.0,0.0,222.0,419.0,375.0,0.0,0.0,0.0,0.0,44.0,0.0,"Census Tract 701.01, Suffolk County, Massachusetts",025,25,070101,"Suffolk County, Massachusetts",0.0,1901.0,222.0,419.0,0.0,0.30602060528010305,0.02141017385705087,0.06745009658725049,0.035737282678686415,0.5693818415969092,0.5693818415969092,WHITE_PER,0,0,0
71,5630.0,1918.0,115.0,0.0,3257.0,0.0,0.0,135.0,205.0,150.0,0.0,0.0,10.0,0.0,34.0,11.0,"Census Tract 702, Suffolk County, Massachusetts",025,25,070200,"Suffolk County, Massachusetts",0.0,3267.0,135.0,195.0,0.0,0.5802841918294849,0.020426287744227355,0.03463587921847247,0.023978685612788632,0.34067495559502664,0.5802841918294849,API_PER,0,0,0
72,4548.0,3307.0,74.0,0.0,603.0,0.0,19.0,198.0,347.0,301.0,0.0,0.0,0.0,0.0,34.0,12.0,"Census Tract 703, Suffolk County, Massachusetts",025,25,070300,"Suffolk County, Massachusetts",0.0,603.0,217.0,347.0,0.0,0.13258575197889183,0.016270888302550572,0.07629727352682497,0.047713280562884784,0.7271328056288479,0.7271328056288479,WHITE_PER,1,0,0
73,1897.0,311.0,135.0,13.0,1249.0,0.0,44.0,21.0,124.0,81.0,15.0,0.0,0.0,0.0,28.0,0.0,"Census Tract 704.02, Suffolk County, Massachusetts",025,25,070402,"Suffolk County, Massachusetts",13.0,1249.0,65.0,124.0,0.006852925672113864,0.6584080126515551,0.07116499736425935,0.06536636794939378,0.03426462836056932,0.1639430680021086,0.6584080126515551,API_PER,0,0,0
74,5887.0,3291.0,217.0,0.0,1005.0,0.0,15.0,208.0,1151.0,201.0,74.0,60.0,0.0,0.0,537.0,279.0,"Census Tract 705, Suffolk County, Massachusetts",025,25,070500,"Suffolk County, Massachusetts",60.0,1005.0,223.0,1091.0,0.010191948360794971,0.17071513504331579,0.036860879904875146,0.18532359436045523,0.037880074740954645,0.5590283675896042,0.5590283675896042,WHITE_PER,0,0,0
75,2485.0,2114.0,11.0,0.0,188.0,0.0,31.0,28.0,113.0,99.0,0.0,0.0,0.0,0.0,14.0,0.0,"Census Tract 706, Suffolk County, Massachusetts",025,25,070600,"Suffolk County, Massachusetts",0.0,188.0,59.0,113.0,0.0,0.07565392354124749,0.004426559356136821,0.0454728370221328,0.02374245472837022,0.8507042253521127,0.8507042253521127,WHITE_PER,1,1,0
76,2736.0,1589.0,575.0,0.0,258.0,0.0,25.0,54.0,235.0,158.0,0.0,0.0,0.0,0.0,77.0,0.0,"Census Tract 707, Suffolk County, Massachusetts",025,25,070700,"Suffolk County, Massachusetts",0.0,258.0,79.0,235.0,0.0,0.09429824561403509,0.2101608187134503,0.08589181286549707,0.02887426900584795,0.5807748538011696,0.5807748538011696,WHITE_PER,0,0,0
77,3570.0,2117.0,630.0,0.0,257.0,0.0,0.0,25.0,541.0,466.0,50.0,16.0,0.0,0.0,9.0,0.0,"Census Tract 708, Suffolk County, Massachusetts",025,25,070800,"Suffolk County, Massachusetts",16.0,257.0,25.0,525.0,0.004481792717086834,0.07198879551820728,0.17647058823529413,0.14705882352941177,0.0070028011204481795,0.5929971988795518,0.5929971988795518,WHITE_PER,0,0,0
78,3154.0,1235.0,842.0,0.0,297.0,0.0,0.0,95.0,685.0,328.0,91.0,0.0,0.0,0.0,217.0,49.0,"Census Tract 709, Suffolk County, Massachusetts",025,25,070900,"Suffolk County, Massachusetts",0.0,297.0,95.0,685.0,0.0,0.09416613823715916,0.26696258719086874,0.2171845275840203,0.030120481927710843,0.39156626506024095,0.39156626506024095,WHITE_PER,0,0,0
79,4150.0,2195.0,395.0,0.0,778.0,0.0,12.0,194.0,576.0,304.0,52.0,0.0,0.0,0.0,203.0,17.0,"Census Tract 711.01, Suffolk County, Massachusetts",025,25,071101,"Suffolk County, Massachusetts",0.0,778.0,206.0,576.0,0.0,0.18746987951807229,0.09518072289156626,0.13879518072289157,0.04963855421686747,0.5289156626506024,0.5289156626506024,WHITE_PER,0,0,0
80,3493.0,1288.0,580.0,0.0,571.0,0.0,7.0,57.0,990.0,278.0,114.0,0.0,10.0,0.0,322.0,266.0,"Census Tract 712.01, Suffolk County, Massachusetts",025,25,071201,"Suffolk County, Massachusetts",0.0,581.0,64.0,980.0,0.0,0.16633266533066132,0.16604637847122816,0.280561122244489,0.018322359003721728,0.3687374749498998,0.3687374749498998,WHITE_PER,0,0,0
81,2771.0,398.0,1357.0,4.0,26.0,0.0,182.0,22.0,782.0,94.0,122.0,27.0,0.0,0.0,532.0,7.0,"Census Tract 801, Suffolk County, Massachusetts",025,25,080100,"Suffolk County, Massachusetts",31.0,26.0,204.0,755.0,0.011187297004691447,0.009382894261999277,0.48971490436665466,0.2724648141465175,0.0736196319018405,0.14363045831829666,0.48971490436665466,BLACK_PER,0,0,0
82,2075.0,187.0,1189.0,15.0,77.0,0.0,72.0,61.0,474.0,71.0,82.0,8.0,0.0,0.0,274.0,39.0,"Census Tract 803, Suffolk County, Massachusetts",025,25,080300,"Suffolk County, Massachusetts",23.0,77.0,133.0,466.0,0.01108433734939759,0.03710843373493976,0.5730120481927711,0.22457831325301206,0.06409638554216868,0.09012048192771084,0.5730120481927711,BLACK_PER,0,0,0
83,3129.0,224.0,1508.0,0.0,40.0,0.0,0.0,92.0,1265.0,274.0,209.0,0.0,10.0,0.0,685.0,87.0,"Census Tract 804.01, Suffolk County, Massachusetts",025,25,080401,"Suffolk County, Massachusetts",0.0,50.0,92.0,1255.0,0.0,0.01597954618088846,0.48194311281559604,0.4010866091403004,0.02940236497283477,0.07158836689038031,0.48194311281559604,BLACK_PER,0,0,0
84,3195.0,304.0,1307.0,0.0,66.0,0.0,0.0,8.0,1510.0,343.0,124.0,0.0,0.0,0.0,994.0,49.0,"Census Tract 805, Suffolk County, Massachusetts",025,25,080500,"Suffolk County, Massachusetts",0.0,66.0,8.0,1510.0,0.0,0.020657276995305163,0.40907668231611893,0.4726134585289515,0.0025039123630672924,0.09514866979655712,0.4726134585289515,HISP_PER,0,0,0
85,4524.0,1895.0,1197.0,4.0,688.0,0.0,37.0,65.0,638.0,236.0,83.0,19.0,36.0,0.0,225.0,39.0,"Census Tract 806.01, Suffolk County, Massachusetts",025,25,080601,"Suffolk County, Massachusetts",23.0,724.0,102.0,583.0,0.005083996463306808,0.16003536693191867,0.2645888594164456,0.128868258178603,0.022546419098143235,0.4188770999115827,0.4188770999115827,WHITE_PER,0,0,0
86,4298.0,1212.0,1064.0,0.0,414.0,0.0,48.0,37.0,1523.0,566.0,198.0,0.0,7.0,0.0,598.0,154.0,"Census Tract 808.01, Suffolk County, Massachusetts",025,25,080801,"Suffolk County, Massachusetts",0.0,421.0,85.0,1516.0,0.0,0.09795253606328524,0.247557003257329,0.35272219637040486,0.019776640297812936,0.281991624011168,0.35272219637040486,HISP_PER,0,0,0
87,3727.0,2449.0,287.0,0.0,766.0,0.0,2.0,46.0,177.0,102.0,0.0,27.0,0.0,0.0,48.0,0.0,"Census Tract 809, Suffolk County, Massachusetts",025,25,080900,"Suffolk County, Massachusetts",27.0,766.0,48.0,150.0,0.007244432519452643,0.20552723370002682,0.07700563455862625,0.04024684733029246,0.012878991145693587,0.6570968607459082,0.6570968607459082,WHITE_PER,0,0,0
88,4792.0,1675.0,886.0,0.0,1264.0,0.0,4.0,97.0,866.0,91.0,90.0,0.0,0.0,0.0,520.0,165.0,"Census Tract 810.01, Suffolk County, Massachusetts",025,25,081001,"Suffolk County, Massachusetts",0.0,1264.0,101.0,866.0,0.0,0.2637729549248748,0.18489148580968282,0.1807178631051753,0.021076794657762937,0.34954090150250416,0.34954090150250416,WHITE_PER,0,0,0
89,4156.0,2120.0,511.0,0.0,621.0,0.0,34.0,91.0,779.0,201.0,133.0,0.0,18.0,0.0,427.0,0.0,"Census Tract 811, Suffolk County, Massachusetts",025,25,081100,"Suffolk County, Massachusetts",0.0,639.0,125.0,761.0,0.0,0.1537536092396535,0.12295476419634263,0.1831087584215592,0.030076997112608278,0.5101058710298364,0.5101058710298364,WHITE_PER,0,0,0
90,3416.0,725.0,627.0,0.0,136.0,0.0,36.0,79.0,1813.0,450.0,171.0,0.0,0.0,0.0,1095.0,97.0,"Census Tract 812, Suffolk County, Massachusetts",025,25,081200,"Suffolk County, Massachusetts",0.0,136.0,115.0,1813.0,0.0,0.03981264637002342,0.1835480093676815,0.5307377049180327,0.033665105386416865,0.21223653395784545,0.5307377049180327,HISP_PER,0,0,0
91,5300.0,690.0,1935.0,14.0,129.0,0.0,0.0,318.0,2214.0,416.0,168.0,0.0,0.0,0.0,1445.0,185.0,"Census Tract 813, Suffolk County, Massachusetts",025,25,081300,"Suffolk County, Massachusetts",14.0,129.0,318.0,2214.0,0.0026415094339622643,0.024339622641509434,0.3650943396226415,0.41773584905660377,0.06,0.13018867924528302,0.41773584905660377,HISP_PER,0,0,0
92,2754.0,924.0,1189.0,0.0,180.0,0.0,20.0,22.0,419.0,85.0,38.0,0.0,0.0,0.0,221.0,75.0,"Census Tract 814, Suffolk County, Massachusetts",025,25,081400,"Suffolk County, Massachusetts",0.0,180.0,42.0,419.0,0.0,0.06535947712418301,0.43173565722585333,0.1521423384168482,0.015250544662309368,0.3355119825708061,0.43173565722585333,BLACK_PER,0,0,0
93,2242.0,259.0,1244.0,0.0,29.0,0.0,30.0,14.0,666.0,87.0,112.0,0.0,0.0,0.0,443.0,24.0,"Census Tract 815, Suffolk County, Massachusetts",025,25,081500,"Suffolk County, Massachusetts",0.0,29.0,44.0,666.0,0.0,0.012934879571810883,0.5548617305976806,0.2970561998215879,0.019625334522747548,0.11552185548617305,0.5548617305976806,BLACK_PER,0,0,0
94,3404.0,198.0,2399.0,0.0,157.0,0.0,0.0,111.0,539.0,62.0,127.0,0.0,0.0,0.0,328.0,22.0,"Census Tract 817, Suffolk County, Massachusetts",025,25,081700,"Suffolk County, Massachusetts",0.0,157.0,111.0,539.0,0.0,0.046122209165687426,0.70475910693302,0.15834312573443007,0.03260869565217391,0.058166862514688604,0.70475910693302,BLACK_PER,1,0,0
95,3738.0,70.0,2447.0,0.0,0.0,0.0,0.0,93.0,1128.0,43.0,578.0,0.0,0.0,0.0,406.0,101.0,"Census Tract 818, Suffolk County, Massachusetts",025,25,081800,"Suffolk County, Massachusetts",0.0,0.0,93.0,1128.0,0.0,0.0,0.6546281433921883,0.3017656500802568,0.024879614767255216,0.018726591760299626,0.6546281433921883,BLACK_PER,0,0,0
96,3350.0,40.0,2244.0,0.0,23.0,0.0,0.0,45.0,998.0,384.0,149.0,0.0,0.0,0.0,344.0,121.0,"Census Tract 819, Suffolk County, Massachusetts",025,25,081900,"Suffolk County, Massachusetts",0.0,23.0,45.0,998.0,0.0,0.006865671641791045,0.6698507462686567,0.297910447761194,0.013432835820895522,0.011940298507462687,0.6698507462686567,BLACK_PER,0,0,0
97,2825.0,52.0,2331.0,0.0,19.0,0.0,0.0,22.0,401.0,224.0,31.0,0.0,0.0,0.0,132.0,14.0,"Census Tract 820, Suffolk County, Massachusetts",025,25,082000,"Suffolk County, Massachusetts",0.0,19.0,22.0,401.0,0.0,0.006725663716814159,0.8251327433628318,0.14194690265486726,0.007787610619469027,0.018407079646017697,0.8251327433628318,BLACK_PER,1,1,0
98,5245.0,117.0,3048.0,0.0,96.0,0.0,135.0,70.0,1779.0,330.0,260.0,0.0,0.0,0.0,623.0,566.0,"Census Tract 821, Suffolk County, Massachusetts",025,25,082100,"Suffolk County, Massachusetts",0.0,96.0,205.0,1779.0,0.0,0.01830314585319352,0.5811248808388941,0.3391801715919924,0.03908484270734033,0.0223069590085796,0.5811248808388941,BLACK_PER,0,0,0
99,4872.0,186.0,3213.0,0.0,40.0,0.0,0.0,87.0,1346.0,208.0,291.0,0.0,0.0,0.0,706.0,141.0,"Census Tract 901, Suffolk County, Massachusetts",025,25,090100,"Suffolk County, Massachusetts",0.0,40.0,87.0,1346.0,0.0,0.008210180623973728,0.6594827586206896,0.27627257799671595,0.017857142857142856,0.038177339901477834,0.6594827586206896,BLACK_PER,0,0,0
100,2481.0,32.0,1218.0,0.0,18.0,0.0,159.0,57.0,997.0,149.0,93.0,0.0,0.0,0.0,570.0,185.0,"Census Tract 902, Suffolk County, Massachusetts",025,25,090200,"Suffolk County, Massachusetts",0.0,18.0,216.0,997.0,0.0,0.007255139056831923,0.4909310761789601,0.40185409109230147,0.08706166868198308,0.012898024989923419,0.4909310761789601,BLACK_PER,0,0,0
101,3559.0,46.0,2252.0,0.0,0.0,0.0,46.0,102.0,1113.0,131.0,221.0,0.0,0.0,0.0,761.0,0.0,"Census Tract 903, Suffolk County, Massachusetts",025,25,090300,"Suffolk County, Massachusetts",0.0,0.0,148.0,1113.0,0.0,0.0,0.6327620118010677,0.31272829446473727,0.041584714807530204,0.012924978926664794,0.6327620118010677,BLACK_PER,0,0,0
102,4198.0,152.0,2252.0,0.0,104.0,0.0,72.0,57.0,1561.0,284.0,632.0,0.0,0.0,0.0,618.0,27.0,"Census Tract 904, Suffolk County, Massachusetts",025,25,090400,"Suffolk County, Massachusetts",0.0,104.0,129.0,1561.0,0.0,0.024773701762744165,0.5364459266317294,0.37184373511195806,0.030728918532634587,0.03620771796093378,0.5364459266317294,BLACK_PER,0,0,0
103,2581.0,173.0,1548.0,41.0,73.0,0.0,177.0,62.0,507.0,91.0,172.0,0.0,0.0,0.0,234.0,10.0,"Census Tract 906, Suffolk County, Massachusetts",025,25,090600,"Suffolk County, Massachusetts",41.0,73.0,239.0,507.0,0.01588531576908175,0.02828361100348702,0.599767531964355,0.1964354901201085,0.09259976753196436,0.06702828361100349,0.599767531964355,BLACK_PER,0,0,0
104,4549.0,2523.0,194.0,31.0,713.0,0.0,190.0,94.0,804.0,156.0,0.0,0.0,0.0,0.0,648.0,0.0,"Census Tract 907, Suffolk County, Massachusetts",025,25,090700,"Suffolk County, Massachusetts",31.0,713.0,284.0,804.0,0.0068146845460540775,0.1567377445592438,0.042646735546273906,0.17674214112991865,0.0624313035832051,0.5546273906353044,0.5546273906353044,WHITE_PER,0,0,0
105,3918.0,1219.0,519.0,0.0,1219.0,0.0,0.0,22.0,939.0,183.0,23.0,42.0,0.0,0.0,691.0,0.0,"Census Tract 909.01, Suffolk County, Massachusetts",025,25,090901,"Suffolk County, Massachusetts",42.0,1219.0,22.0,897.0,0.010719754977029096,0.3111281265952016,0.1324655436447167,0.22894333843797857,0.005615109749872384,0.3111281265952016,0.3111281265952016,API_PER,0,0,0
106,3232.0,1860.0,474.0,0.0,785.0,0.0,0.0,34.0,79.0,70.0,4.0,0.0,0.0,0.0,5.0,0.0,"Census Tract 910.01, Suffolk County, Massachusetts",025,25,091001,"Suffolk County, Massachusetts",0.0,785.0,34.0,79.0,0.0,0.24288366336633663,0.14665841584158415,0.024443069306930694,0.01051980198019802,0.5754950495049505,0.5754950495049505,WHITE_PER,0,0,0
107,5318.0,2966.0,285.0,4.0,1410.0,0.0,153.0,158.0,342.0,60.0,0.0,0.0,0.0,0.0,127.0,155.0,"Census Tract 911, Suffolk County, Massachusetts",025,25,091100,"Suffolk County, Massachusetts",4.0,1410.0,311.0,342.0,0.000752162467092892,0.2651372696502445,0.05359157578036856,0.06430989093644227,0.05848063181647236,0.5577284693493795,0.5577284693493795,WHITE_PER,0,0,0
108,3147.0,1139.0,838.0,0.0,180.0,0.0,188.0,249.0,553.0,59.0,112.0,74.0,0.0,0.0,184.0,124.0,"Census Tract 912, Suffolk County, Massachusetts",025,25,091200,"Suffolk County, Massachusetts",74.0,180.0,437.0,479.0,0.023514458214172227,0.057197330791229746,0.26628535112805846,0.15220845249443915,0.13886240864315222,0.3619319987289482,0.3619319987289482,WHITE_PER,0,0,0
109,2696.0,220.0,1308.0,0.0,79.0,0.0,296.0,70.0,723.0,268.0,14.0,0.0,0.0,0.0,401.0,40.0,"Census Tract 913, Suffolk County, Massachusetts",025,25,091300,"Suffolk County, Massachusetts",0.0,79.0,366.0,723.0,0.0,0.0293026706231454,0.48516320474777447,0.26817507418397624,0.1357566765578635,0.08160237388724036,0.48516320474777447,BLACK_PER,0,0,0
110,2952.0,302.0,1345.0,23.0,11.0,0.0,170.0,91.0,1010.0,147.0,55.0,0.0,13.0,0.0,711.0,84.0,"Census Tract 914, Suffolk County, Massachusetts",025,25,091400,"Suffolk County, Massachusetts",23.0,24.0,261.0,997.0,0.007791327913279133,0.008130081300813009,0.45562330623306235,0.3377371273712737,0.08841463414634146,0.10230352303523035,0.45562330623306235,BLACK_PER,0,0,0
111,4873.0,548.0,1799.0,0.0,347.0,0.0,868.0,282.0,1029.0,80.0,119.0,0.0,0.0,0.0,649.0,181.0,"Census Tract 915, Suffolk County, Massachusetts",025,25,091500,"Suffolk County, Massachusetts",0.0,347.0,1150.0,1029.0,0.0,0.07120870100554073,0.3691770982967371,0.21116355427867844,0.2359942540529448,0.11245639236609892,0.3691770982967371,BLACK_PER,0,0,0
112,3401.0,443.0,1261.0,0.0,938.0,0.0,42.0,100.0,617.0,89.0,242.0,0.0,0.0,0.0,286.0,0.0,"Census Tract 916, Suffolk County, Massachusetts",025,25,091600,"Suffolk County, Massachusetts",0.0,938.0,142.0,617.0,0.0,0.2758012349309027,0.3707733019700088,0.181417230226404,0.04175242575713026,0.13025580711555426,0.3707733019700088,BLACK_PER,0,0,0
113,3315.0,166.0,1720.0,5.0,237.0,0.0,296.0,9.0,882.0,261.0,290.0,0.0,0.0,0.0,252.0,79.0,"Census Tract 917, Suffolk County, Massachusetts",025,25,091700,"Suffolk County, Massachusetts",5.0,237.0,305.0,882.0,0.0015082956259426848,0.07149321266968325,0.5188536953242836,0.2660633484162896,0.09200603318250378,0.05007541478129714,0.5188536953242836,BLACK_PER,0,0,0
114,3825.0,261.0,2297.0,0.0,7.0,0.0,405.0,286.0,569.0,73.0,6.0,0.0,0.0,0.0,478.0,12.0,"Census Tract 918, Suffolk County, Massachusetts",025,25,091800,"Suffolk County, Massachusetts",0.0,7.0,691.0,569.0,0.0,0.0018300653594771241,0.6005228758169935,0.14875816993464053,0.18065359477124182,0.06823529411764706,0.6005228758169935,BLACK_PER,0,0,0
115,4018.0,254.0,2883.0,0.0,43.0,0.0,19.0,0.0,819.0,94.0,270.0,0.0,0.0,0.0,439.0,16.0,"Census Tract 919, Suffolk County, Massachusetts",025,25,091900,"Suffolk County, Massachusetts",0.0,43.0,19.0,819.0,0.0,0.010701841712294675,0.7175211548033847,0.2038327526132404,0.004728720756595321,0.06321553011448482,0.7175211548033847,BLACK_PER,1,0,0
116,5294.0,336.0,2682.0,21.0,455.0,0.0,187.0,140.0,1473.0,536.0,379.0,0.0,0.0,0.0,488.0,70.0,"Census Tract 920, Suffolk County, Massachusetts",025,25,092000,"Suffolk County, Massachusetts",21.0,455.0,327.0,1473.0,0.003966754816773706,0.0859463543634303,0.5066112580279561,0.27823951643369854,0.061768039289761996,0.0634680770683793,0.5066112580279561,BLACK_PER,0,0,0
117,6750.0,2295.0,1547.0,0.0,2296.0,0.0,105.0,14.0,493.0,198.0,5.0,0.0,0.0,0.0,290.0,0.0,"Census Tract 921.01, Suffolk County, Massachusetts",025,25,092101,"Suffolk County, Massachusetts",0.0,2296.0,119.0,493.0,0.0,0.34014814814814814,0.2291851851851852,0.07303703703703704,0.01762962962962963,0.34,0.34014814814814814,API_PER,0,0,0
118,3216.0,830.0,1291.0,0.0,556.0,0.0,85.0,71.0,383.0,189.0,78.0,0.0,0.0,0.0,116.0,0.0,"Census Tract 922, Suffolk County, Massachusetts",025,25,092200,"Suffolk County, Massachusetts",0.0,556.0,156.0,383.0,0.0,0.17288557213930347,0.4014303482587065,0.11909203980099503,0.048507462686567165,0.25808457711442784,0.4014303482587065,BLACK_PER,0,0,0
119,3383.0,87.0,2538.0,0.0,17.0,0.0,29.0,133.0,579.0,240.0,225.0,19.0,0.0,0.0,95.0,0.0,"Census Tract 923, Suffolk County, Massachusetts",025,25,092300,"Suffolk County, Massachusetts",19.0,17.0,162.0,560.0,0.005616316878510198,0.005025125628140704,0.7502216967188886,0.16553355010345847,0.047886491279929055,0.025716819391073013,0.7502216967188886,BLACK_PER,1,0,0
120,5817.0,28.0,3708.0,64.0,0.0,0.0,34.0,37.0,1946.0,523.0,1169.0,72.0,0.0,0.0,174.0,8.0,"Census Tract 924, Suffolk County, Massachusetts",025,25,092400,"Suffolk County, Massachusetts",136.0,0.0,71.0,1874.0,0.023379749011517965,0.0,0.6374419804022692,0.3221591885851814,0.012205604263365996,0.0048134777376654635,0.6374419804022692,BLACK_PER,0,0,0
121,6072.0,134.0,4067.0,0.0,44.0,0.0,35.0,129.0,1663.0,753.0,618.0,0.0,0.0,0.0,163.0,129.0,"Census Tract 1001, Suffolk County, Massachusetts",025,25,100100,"Suffolk County, Massachusetts",0.0,44.0,164.0,1663.0,0.0,0.007246376811594203,0.6697957839262187,0.27388010540184454,0.027009222661396576,0.02206851119894598,0.6697957839262187,BLACK_PER,0,0,0
122,2919.0,52.0,2216.0,0.0,87.0,0.0,0.0,173.0,391.0,100.0,165.0,0.0,0.0,0.0,126.0,0.0,"Census Tract 1002, Suffolk County, Massachusetts",025,25,100200,"Suffolk County, Massachusetts",0.0,87.0,173.0,391.0,0.0,0.029804727646454265,0.7591640972935937,0.13394998287084617,0.05926687221651251,0.017814319972593355,0.7591640972935937,BLACK_PER,1,0,0
123,3731.0,89.0,2963.0,0.0,110.0,0.0,21.0,48.0,500.0,138.0,356.0,0.0,6.0,0.0,0.0,0.0,"Census Tract 1003, Suffolk County, Massachusetts",025,25,100300,"Suffolk County, Massachusetts",0.0,116.0,69.0,494.0,0.0,0.031090860359153042,0.7941570624497454,0.13240418118466898,0.018493701420530688,0.023854194585901902,0.7941570624497454,BLACK_PER,1,0,0
124,5596.0,453.0,3650.0,217.0,242.0,0.0,21.0,278.0,735.0,153.0,195.0,0.0,0.0,0.0,387.0,0.0,"Census Tract 1004, Suffolk County, Massachusetts",025,25,100400,"Suffolk County, Massachusetts",217.0,242.0,299.0,735.0,0.038777698355968546,0.04324517512508935,0.6522516082916369,0.13134381701215153,0.053431022158684775,0.08095067905646891,0.6522516082916369,BLACK_PER,0,0,0
125,7350.0,898.0,4667.0,0.0,741.0,0.0,0.0,119.0,925.0,546.0,212.0,31.0,0.0,0.0,85.0,51.0,"Census Tract 1005, Suffolk County, Massachusetts",025,25,100500,"Suffolk County, Massachusetts",31.0,741.0,119.0,894.0,0.004217687074829932,0.10081632653061225,0.6349659863945578,0.12163265306122449,0.01619047619047619,0.12217687074829932,0.6349659863945578,BLACK_PER,0,0,0
126,5626.0,1714.0,2312.0,0.0,654.0,0.0,244.0,232.0,470.0,167.0,150.0,0.0,0.0,0.0,35.0,118.0,"Census Tract 1006.01, Suffolk County, Massachusetts",025,25,100601,"Suffolk County, Massachusetts",0.0,654.0,476.0,470.0,0.0,0.11624600071098472,0.41094916459296127,0.08354070387486669,0.08460718094560966,0.3046569498755777,0.41094916459296127,BLACK_PER,0,0,0
127,2070.0,1622.0,243.0,0.0,103.0,0.0,0.0,24.0,78.0,23.0,54.0,0.0,0.0,0.0,1.0,0.0,"Census Tract 1006.03, Suffolk County, Massachusetts",025,25,100603,"Suffolk County, Massachusetts",0.0,103.0,24.0,78.0,0.0,0.049758454106280194,0.11739130434782609,0.03768115942028986,0.011594202898550725,0.7835748792270532,0.7835748792270532,WHITE_PER,1,0,0
128,4473.0,4054.0,105.0,0.0,128.0,0.0,9.0,68.0,109.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,"Census Tract 1007, Suffolk County, Massachusetts",025,25,100700,"Suffolk County, Massachusetts",0.0,128.0,77.0,109.0,0.0,0.028616141292197632,0.023474178403755867,0.024368432819137045,0.017214397496087636,0.9063268499888218,0.9063268499888218,WHITE_PER,1,1,1
